"poll_codi","contaminant","data","Concentration","dt_h"
28,"SO2",2019-09-09 16:00:00,1,23959
28,"SO2",2019-09-09 17:00:00,1,23960
28,"SO2",2019-09-09 18:00:00,1,23961
28,"SO2",2019-09-09 19:00:00,1,23962
28,"SO2",2019-09-09 20:00:00,1,23963
28,"SO2",2019-09-09 21:00:00,1,23964
28,"SO2",2019-09-09 22:00:00,1,23965
28,"SO2",2019-09-09 23:00:00,1,23966
28,"SO2",2019-09-10 00:00:00,1,23967
28,"SO2",2019-09-10 01:00:00,1,23968
28,"SO2",2019-09-10 02:00:00,1,23969
28,"SO2",2019-09-10 03:00:00,1,23970
28,"SO2",2019-09-10 04:00:00,1,23971
28,"SO2",2019-09-10 05:00:00,1,23972
28,"SO2",2019-09-10 06:00:00,1,23973
28,"SO2",2019-09-10 07:00:00,1,23974
28,"SO2",2019-09-10 08:00:00,1,23975
28,"SO2",2019-09-10 09:00:00,1,23976
28,"SO2",2019-09-10 10:00:00,1,23977
28,"SO2",2019-09-10 11:00:00,1,23978
28,"SO2",2019-09-10 12:00:00,1,23979
28,"SO2",2019-09-10 13:00:00,1,23980
28,"SO2",2019-09-10 15:00:00,1,23982
28,"SO2",2019-09-10 16:00:00,1,23983
28,"SO2",2019-09-10 17:00:00,1,23984
28,"SO2",2019-09-10 18:00:00,1,23985
28,"SO2",2019-09-10 19:00:00,1,23986
28,"SO2",2019-09-10 20:00:00,1,23987
28,"SO2",2019-09-10 21:00:00,1,23988
28,"SO2",2019-09-10 22:00:00,1,23989
28,"SO2",2019-09-10 23:00:00,1,23990
28,"SO2",2019-09-11 00:00:00,1,23991
28,"SO2",2019-09-11 01:00:00,1,23992
28,"SO2",2019-09-11 02:00:00,1,23993
28,"SO2",2019-09-11 03:00:00,1,23994
28,"SO2",2019-09-11 04:00:00,1,23995
28,"SO2",2019-09-11 05:00:00,1,23996
28,"SO2",2019-09-11 06:00:00,1,23997
28,"SO2",2019-09-11 07:00:00,1,23998
28,"SO2",2019-09-11 08:00:00,1,23999
28,"SO2",2019-09-11 09:00:00,1,24000
28,"SO2",2019-09-11 10:00:00,1,24001
28,"SO2",2019-09-11 11:00:00,1,24002
28,"SO2",2019-09-11 12:00:00,1,24003
28,"SO2",2019-09-11 13:00:00,1,24004
28,"SO2",2019-09-11 14:00:00,1,24005
28,"SO2",2019-09-11 15:00:00,1,24006
28,"SO2",2019-09-11 16:00:00,1,24007
28,"SO2",2019-09-11 17:00:00,1,24008
28,"SO2",2019-09-11 18:00:00,1,24009
28,"SO2",2019-09-11 19:00:00,1,24010
28,"SO2",2019-09-11 20:00:00,1,24011
28,"SO2",2019-09-11 21:00:00,1,24012
28,"SO2",2019-09-11 22:00:00,1,24013
28,"SO2",2019-09-11 23:00:00,1,24014
28,"SO2",2019-09-12 00:00:00,1,24015
28,"SO2",2019-09-12 01:00:00,1,24016
28,"SO2",2019-09-12 02:00:00,1,24017
28,"SO2",2019-09-12 03:00:00,1,24018
28,"SO2",2019-09-12 04:00:00,1,24019
28,"SO2",2019-09-12 05:00:00,1,24020
28,"SO2",2019-09-12 06:00:00,1,24021
28,"SO2",2019-09-12 07:00:00,1,24022
28,"SO2",2019-09-12 08:00:00,1,24023
28,"SO2",2019-09-12 09:00:00,1,24024
28,"SO2",2019-09-12 10:00:00,1,24025
28,"SO2",2019-09-12 11:00:00,1,24026
28,"SO2",2019-09-12 12:00:00,1,24027
28,"SO2",2019-09-12 13:00:00,1,24028
28,"SO2",2019-09-12 14:00:00,1,24029
28,"SO2",2019-09-12 15:00:00,1,24030
28,"SO2",2019-09-12 16:00:00,1,24031
28,"SO2",2019-09-12 17:00:00,1,24032
28,"SO2",2019-09-12 18:00:00,1,24033
28,"SO2",2019-09-12 19:00:00,1,24034
28,"SO2",2019-09-12 20:00:00,1,24035
28,"SO2",2019-09-12 21:00:00,1,24036
28,"SO2",2019-09-12 22:00:00,1,24037
28,"SO2",2019-09-12 23:00:00,1,24038
28,"SO2",2019-09-13 00:00:00,1,24039
28,"SO2",2019-09-13 01:00:00,1,24040
28,"SO2",2019-09-13 02:00:00,1,24041
28,"SO2",2019-09-13 03:00:00,1,24042
28,"SO2",2019-09-13 04:00:00,1,24043
28,"SO2",2019-09-13 05:00:00,1,24044
28,"SO2",2019-09-13 06:00:00,1,24045
28,"SO2",2019-09-13 07:00:00,1,24046
28,"SO2",2019-09-13 08:00:00,1,24047
28,"SO2",2019-09-13 09:00:00,1,24048
28,"SO2",2019-09-13 10:00:00,1,24049
28,"SO2",2019-09-13 11:00:00,1,24050
28,"SO2",2019-09-13 12:00:00,1,24051
28,"SO2",2019-09-13 13:00:00,1,24052
28,"SO2",2019-09-13 14:00:00,1,24053
28,"SO2",2019-09-13 15:00:00,1,24054
28,"SO2",2019-09-13 16:00:00,1,24055
28,"SO2",2019-09-13 17:00:00,1,24056
28,"SO2",2019-09-13 18:00:00,1,24057
28,"SO2",2019-09-13 19:00:00,1,24058
28,"SO2",2019-09-13 20:00:00,1,24059
28,"SO2",2019-09-13 21:00:00,1,24060
28,"SO2",2019-09-13 22:00:00,1,24061
28,"SO2",2019-09-13 23:00:00,1,24062
28,"SO2",2019-09-14 00:00:00,1,24063
28,"SO2",2019-09-14 01:00:00,1,24064
28,"SO2",2019-09-14 02:00:00,1,24065
28,"SO2",2019-09-14 03:00:00,1,24066
28,"SO2",2019-09-14 04:00:00,1,24067
28,"SO2",2019-09-14 05:00:00,1,24068
28,"SO2",2019-09-14 06:00:00,1,24069
28,"SO2",2019-09-14 07:00:00,1,24070
28,"SO2",2019-09-14 08:00:00,1,24071
28,"SO2",2019-09-14 09:00:00,1,24072
28,"SO2",2019-09-14 10:00:00,1,24073
28,"SO2",2019-09-14 11:00:00,1,24074
28,"SO2",2019-09-14 12:00:00,1,24075
28,"SO2",2019-09-14 13:00:00,1,24076
28,"SO2",2019-09-14 14:00:00,1,24077
28,"SO2",2019-09-14 15:00:00,1,24078
28,"SO2",2019-09-14 16:00:00,1,24079
28,"SO2",2019-09-14 17:00:00,1,24080
28,"SO2",2019-09-14 18:00:00,1,24081
28,"SO2",2019-09-14 19:00:00,1,24082
28,"SO2",2019-09-14 20:00:00,1,24083
28,"SO2",2019-09-14 21:00:00,1,24084
28,"SO2",2019-09-14 22:00:00,1,24085
28,"SO2",2019-09-14 23:00:00,1,24086
28,"SO2",2019-09-15 00:00:00,1,24087
28,"SO2",2019-09-15 01:00:00,1,24088
28,"SO2",2019-09-15 02:00:00,1,24089
28,"SO2",2019-09-15 03:00:00,1,24090
28,"SO2",2019-09-15 04:00:00,1,24091
28,"SO2",2019-09-15 05:00:00,1,24092
28,"SO2",2019-09-15 06:00:00,1,24093
28,"SO2",2019-09-15 07:00:00,1,24094
28,"SO2",2019-09-15 08:00:00,1,24095
28,"SO2",2019-09-15 09:00:00,1,24096
28,"SO2",2019-09-15 10:00:00,1,24097
28,"SO2",2019-09-15 11:00:00,1,24098
28,"SO2",2019-09-15 12:00:00,1,24099
28,"SO2",2019-09-15 13:00:00,1,24100
28,"SO2",2019-09-15 14:00:00,1,24101
28,"SO2",2019-09-15 15:00:00,1,24102
28,"SO2",2019-09-15 16:00:00,1,24103
28,"SO2",2019-09-15 17:00:00,1,24104
28,"SO2",2019-09-15 18:00:00,1,24105
28,"SO2",2019-09-15 19:00:00,1,24106
28,"SO2",2019-09-15 20:00:00,1,24107
28,"SO2",2019-09-15 21:00:00,1,24108
28,"SO2",2019-09-15 22:00:00,1,24109
28,"SO2",2019-09-15 23:00:00,1,24110
28,"SO2",2019-09-16 00:00:00,1,24111
28,"SO2",2019-09-16 01:00:00,1,24112
28,"SO2",2019-09-16 02:00:00,1,24113
28,"SO2",2019-09-16 03:00:00,1,24114
28,"SO2",2019-09-16 04:00:00,1,24115
28,"SO2",2019-09-16 05:00:00,1,24116
28,"SO2",2019-09-16 06:00:00,1,24117
28,"SO2",2019-09-16 07:00:00,1,24118
28,"SO2",2019-09-16 08:00:00,1,24119
28,"SO2",2019-09-16 09:00:00,1,24120
28,"SO2",2019-09-16 10:00:00,1,24121
28,"SO2",2019-09-16 11:00:00,1,24122
28,"SO2",2019-09-16 12:00:00,1,24123
28,"SO2",2019-09-16 13:00:00,1,24124
28,"SO2",2019-09-16 14:00:00,1,24125
28,"SO2",2019-09-16 15:00:00,1,24126
28,"SO2",2019-09-16 16:00:00,1,24127
28,"SO2",2019-09-16 17:00:00,1,24128
28,"SO2",2019-09-16 18:00:00,1,24129
28,"SO2",2019-09-16 19:00:00,1,24130
28,"SO2",2019-09-16 20:00:00,1,24131
28,"SO2",2019-09-16 21:00:00,1,24132
28,"SO2",2019-09-16 22:00:00,1,24133
28,"SO2",2019-09-16 23:00:00,1,24134
28,"SO2",2019-09-17 00:00:00,1,24135
28,"SO2",2019-09-17 01:00:00,1,24136
28,"SO2",2019-09-17 02:00:00,1,24137
28,"SO2",2019-09-17 03:00:00,1,24138
28,"SO2",2019-09-17 04:00:00,1,24139
28,"SO2",2019-09-17 05:00:00,1,24140
28,"SO2",2019-09-17 06:00:00,1,24141
28,"SO2",2019-09-17 07:00:00,1,24142
28,"SO2",2019-09-17 08:00:00,1,24143
28,"SO2",2019-09-17 09:00:00,1,24144
28,"SO2",2019-09-17 10:00:00,1,24145
28,"SO2",2019-09-17 11:00:00,1,24146
28,"SO2",2019-09-17 12:00:00,2,24147
28,"SO2",2019-09-17 13:00:00,8,24148
28,"SO2",2019-09-17 14:00:00,16,24149
28,"SO2",2019-09-17 15:00:00,8,24150
28,"SO2",2019-09-17 16:00:00,3,24151
28,"SO2",2019-09-17 17:00:00,2,24152
28,"SO2",2019-09-17 18:00:00,2,24153
28,"SO2",2019-09-17 19:00:00,1,24154
28,"SO2",2019-09-17 20:00:00,1,24155
28,"SO2",2019-09-17 21:00:00,1,24156
28,"SO2",2019-09-17 22:00:00,1,24157
28,"SO2",2019-09-17 23:00:00,1,24158
28,"SO2",2019-09-18 00:00:00,1,24159
28,"SO2",2019-09-18 01:00:00,1,24160
28,"SO2",2019-09-18 02:00:00,1,24161
28,"SO2",2019-09-18 03:00:00,1,24162
28,"SO2",2019-09-18 04:00:00,1,24163
28,"SO2",2019-09-18 05:00:00,1,24164
28,"SO2",2019-09-18 06:00:00,1,24165
28,"SO2",2019-09-18 07:00:00,1,24166
28,"SO2",2019-09-18 08:00:00,1,24167
28,"SO2",2019-09-18 09:00:00,1,24168
28,"SO2",2019-09-18 10:00:00,1,24169
28,"SO2",2019-09-18 11:00:00,1,24170
28,"SO2",2019-09-18 12:00:00,5,24171
28,"SO2",2019-09-18 13:00:00,9,24172
28,"SO2",2019-09-18 14:00:00,7,24173
28,"SO2",2019-09-18 15:00:00,5,24174
28,"SO2",2019-09-18 16:00:00,1,24175
28,"SO2",2019-09-18 17:00:00,1,24176
28,"SO2",2019-09-18 18:00:00,1,24177
28,"SO2",2019-09-18 19:00:00,1,24178
28,"SO2",2019-09-18 20:00:00,1,24179
28,"SO2",2019-09-18 21:00:00,1,24180
28,"SO2",2019-09-18 22:00:00,1,24181
28,"SO2",2019-09-18 23:00:00,1,24182
28,"SO2",2019-09-19 00:00:00,1,24183
28,"SO2",2019-09-19 01:00:00,1,24184
28,"SO2",2019-09-19 02:00:00,1,24185
28,"SO2",2019-09-19 03:00:00,1,24186
28,"SO2",2019-09-19 04:00:00,1,24187
28,"SO2",2019-09-19 05:00:00,1,24188
28,"SO2",2019-09-19 06:00:00,1,24189
28,"SO2",2019-09-19 07:00:00,1,24190
28,"SO2",2019-09-19 08:00:00,1,24191
28,"SO2",2019-09-19 09:00:00,1,24192
28,"SO2",2019-09-19 10:00:00,1,24193
28,"SO2",2019-09-19 11:00:00,1,24194
28,"SO2",2019-09-19 12:00:00,1,24195
28,"SO2",2019-09-19 13:00:00,1,24196
28,"SO2",2019-09-19 14:00:00,1,24197
28,"SO2",2019-09-19 15:00:00,1,24198
28,"SO2",2019-09-19 16:00:00,1,24199
28,"SO2",2019-09-19 17:00:00,1,24200
28,"SO2",2019-09-19 18:00:00,1,24201
28,"SO2",2019-09-19 19:00:00,1,24202
28,"SO2",2019-09-19 20:00:00,1,24203
28,"SO2",2019-09-19 21:00:00,1,24204
28,"SO2",2019-09-19 22:00:00,1,24205
28,"SO2",2019-09-19 23:00:00,1,24206
28,"SO2",2019-09-20 00:00:00,1,24207
28,"SO2",2019-09-20 01:00:00,1,24208
28,"SO2",2019-09-20 02:00:00,1,24209
28,"SO2",2019-09-20 03:00:00,1,24210
28,"SO2",2019-09-20 04:00:00,1,24211
28,"SO2",2019-09-20 05:00:00,1,24212
28,"SO2",2019-09-20 06:00:00,1,24213
28,"SO2",2019-09-20 07:00:00,1,24214
28,"SO2",2019-09-20 08:00:00,1,24215
28,"SO2",2019-09-20 09:00:00,1,24216
28,"SO2",2019-09-20 10:00:00,1,24217
28,"SO2",2019-09-20 11:00:00,1,24218
28,"SO2",2019-09-20 12:00:00,1,24219
28,"SO2",2019-09-20 13:00:00,1,24220
28,"SO2",2019-09-20 14:00:00,1,24221
28,"SO2",2019-09-20 15:00:00,1,24222
28,"SO2",2019-09-20 16:00:00,1,24223
28,"SO2",2019-09-20 17:00:00,1,24224
28,"SO2",2019-09-20 18:00:00,1,24225
28,"SO2",2019-09-20 19:00:00,1,24226
28,"SO2",2019-09-20 20:00:00,1,24227
28,"SO2",2019-09-20 21:00:00,1,24228
28,"SO2",2019-09-20 22:00:00,1,24229
28,"SO2",2019-09-20 23:00:00,1,24230
28,"SO2",2019-09-21 00:00:00,1,24231
28,"SO2",2019-09-21 01:00:00,1,24232
28,"SO2",2019-09-21 02:00:00,1,24233
28,"SO2",2019-09-21 03:00:00,1,24234
28,"SO2",2019-09-21 04:00:00,1,24235
28,"SO2",2019-09-21 05:00:00,1,24236
28,"SO2",2019-09-21 06:00:00,1,24237
28,"SO2",2019-09-21 07:00:00,1,24238
28,"SO2",2019-09-21 08:00:00,1,24239
28,"SO2",2019-09-21 09:00:00,1,24240
28,"SO2",2019-09-21 10:00:00,1,24241
28,"SO2",2019-09-21 11:00:00,1,24242
28,"SO2",2019-09-21 12:00:00,1,24243
28,"SO2",2019-09-21 13:00:00,1,24244
28,"SO2",2019-09-21 14:00:00,1,24245
28,"SO2",2019-09-21 15:00:00,1,24246
28,"SO2",2019-09-21 16:00:00,1,24247
28,"SO2",2019-09-21 17:00:00,1,24248
28,"SO2",2019-09-21 18:00:00,1,24249
28,"SO2",2019-09-21 19:00:00,1,24250
28,"SO2",2019-09-21 20:00:00,1,24251
28,"SO2",2019-09-21 21:00:00,1,24252
28,"SO2",2019-09-21 22:00:00,1,24253
28,"SO2",2019-09-21 23:00:00,1,24254
28,"SO2",2019-09-22 00:00:00,1,24255
28,"SO2",2019-09-22 01:00:00,1,24256
28,"SO2",2019-09-22 02:00:00,1,24257
28,"SO2",2019-09-22 03:00:00,1,24258
28,"SO2",2019-09-22 04:00:00,1,24259
28,"SO2",2019-09-22 05:00:00,1,24260
28,"SO2",2019-09-22 06:00:00,1,24261
28,"SO2",2019-09-22 07:00:00,1,24262
28,"SO2",2019-09-22 08:00:00,1,24263
28,"SO2",2019-09-22 09:00:00,1,24264
28,"SO2",2019-09-22 10:00:00,1,24265
28,"SO2",2019-09-22 11:00:00,1,24266
28,"SO2",2019-09-22 12:00:00,1,24267
28,"SO2",2019-09-22 13:00:00,1,24268
28,"SO2",2019-09-22 14:00:00,1,24269
28,"SO2",2019-09-22 15:00:00,1,24270
28,"SO2",2019-09-22 16:00:00,1,24271
28,"SO2",2019-09-22 17:00:00,1,24272
28,"SO2",2019-09-22 18:00:00,1,24273
28,"SO2",2019-09-22 19:00:00,1,24274
28,"SO2",2019-09-22 20:00:00,1,24275
28,"SO2",2019-09-22 21:00:00,1,24276
28,"SO2",2019-09-22 22:00:00,1,24277
28,"SO2",2019-09-22 23:00:00,1,24278
28,"SO2",2019-09-23 00:00:00,1,24279
28,"SO2",2019-09-23 01:00:00,1,24280
28,"SO2",2019-09-23 02:00:00,1,24281
28,"SO2",2019-09-23 03:00:00,1,24282
28,"SO2",2019-09-23 04:00:00,1,24283
28,"SO2",2019-09-23 05:00:00,1,24284
28,"SO2",2019-09-23 06:00:00,1,24285
28,"SO2",2019-09-23 07:00:00,1,24286
28,"SO2",2019-09-23 08:00:00,1,24287
28,"SO2",2019-09-23 09:00:00,1,24288
28,"SO2",2019-09-23 10:00:00,1,24289
28,"SO2",2019-09-23 11:00:00,1,24290
28,"SO2",2019-09-23 12:00:00,1,24291
28,"SO2",2019-09-23 13:00:00,1,24292
28,"SO2",2019-09-23 14:00:00,1,24293
28,"SO2",2019-09-23 15:00:00,1,24294
28,"SO2",2019-09-23 16:00:00,1,24295
28,"SO2",2019-09-23 17:00:00,1,24296
28,"SO2",2019-09-23 18:00:00,1,24297
28,"SO2",2019-09-23 19:00:00,1,24298
28,"SO2",2019-09-23 20:00:00,1,24299
28,"SO2",2019-09-23 21:00:00,1,24300
28,"SO2",2019-09-23 22:00:00,1,24301
28,"SO2",2019-09-23 23:00:00,1,24302
28,"SO2",2019-09-24 00:00:00,1,24303
28,"SO2",2019-09-24 01:00:00,1,24304
28,"SO2",2019-09-24 02:00:00,1,24305
28,"SO2",2019-09-24 03:00:00,1,24306
28,"SO2",2019-09-24 04:00:00,1,24307
28,"SO2",2019-09-24 05:00:00,1,24308
28,"SO2",2019-09-24 06:00:00,1,24309
28,"SO2",2019-09-24 07:00:00,1,24310
28,"SO2",2019-09-24 08:00:00,1,24311
28,"SO2",2019-09-24 09:00:00,1,24312
28,"SO2",2019-09-24 10:00:00,1,24313
28,"SO2",2019-09-24 11:00:00,1,24314
28,"SO2",2019-09-24 12:00:00,1,24315
28,"SO2",2019-09-24 13:00:00,1,24316
28,"SO2",2019-09-24 14:00:00,1,24317
28,"SO2",2019-09-24 15:00:00,1,24318
28,"SO2",2019-09-24 16:00:00,2,24319
28,"SO2",2019-09-24 17:00:00,1,24320
28,"SO2",2019-09-24 18:00:00,1,24321
28,"SO2",2019-09-24 19:00:00,1,24322
28,"SO2",2019-09-24 20:00:00,1,24323
28,"SO2",2019-09-24 21:00:00,1,24324
28,"SO2",2019-09-24 22:00:00,1,24325
28,"SO2",2019-09-24 23:00:00,1,24326
28,"SO2",2019-09-25 00:00:00,1,24327
28,"SO2",2019-09-25 01:00:00,1,24328
28,"SO2",2019-09-25 02:00:00,1,24329
28,"SO2",2019-09-25 03:00:00,1,24330
28,"SO2",2019-09-25 04:00:00,1,24331
28,"SO2",2019-09-25 05:00:00,1,24332
28,"SO2",2019-09-25 06:00:00,1,24333
28,"SO2",2019-09-25 07:00:00,1,24334
28,"SO2",2019-09-25 08:00:00,1,24335
28,"SO2",2019-09-25 09:00:00,1,24336
28,"SO2",2019-09-25 10:00:00,1,24337
28,"SO2",2019-09-25 11:00:00,1,24338
28,"SO2",2019-09-25 12:00:00,1,24339
28,"SO2",2019-09-25 13:00:00,1,24340
28,"SO2",2019-09-25 14:00:00,1,24341
28,"SO2",2019-09-25 15:00:00,1,24342
28,"SO2",2019-09-25 16:00:00,1,24343
28,"SO2",2019-09-25 17:00:00,1,24344
28,"SO2",2019-09-25 18:00:00,1,24345
28,"SO2",2019-09-25 19:00:00,1,24346
28,"SO2",2019-09-25 20:00:00,1,24347
28,"SO2",2019-09-25 21:00:00,1,24348
28,"SO2",2019-09-25 22:00:00,1,24349
28,"SO2",2019-09-25 23:00:00,1,24350
28,"SO2",2019-09-26 00:00:00,1,24351
28,"SO2",2019-09-26 01:00:00,1,24352
28,"SO2",2019-09-26 02:00:00,1,24353
28,"SO2",2019-09-26 03:00:00,1,24354
28,"SO2",2019-09-26 04:00:00,1,24355
28,"SO2",2019-09-26 05:00:00,1,24356
28,"SO2",2019-09-26 06:00:00,1,24357
28,"SO2",2019-09-26 07:00:00,1,24358
28,"SO2",2019-09-26 08:00:00,1,24359
28,"SO2",2019-09-26 09:00:00,1,24360
28,"SO2",2019-09-26 10:00:00,1,24361
28,"SO2",2019-09-26 11:00:00,2,24362
28,"SO2",2019-09-26 12:00:00,3,24363
28,"SO2",2019-09-26 13:00:00,2,24364
28,"SO2",2019-09-26 14:00:00,1,24365
28,"SO2",2019-09-26 15:00:00,1,24366
28,"SO2",2019-09-26 16:00:00,1,24367
28,"SO2",2019-09-26 17:00:00,1,24368
28,"SO2",2019-09-26 18:00:00,2,24369
28,"SO2",2019-09-26 19:00:00,1,24370
28,"SO2",2019-09-26 20:00:00,1,24371
28,"SO2",2019-09-26 21:00:00,1,24372
28,"SO2",2019-09-26 22:00:00,1,24373
28,"SO2",2019-09-26 23:00:00,1,24374
28,"SO2",2019-09-27 00:00:00,1,24375
28,"SO2",2019-09-27 01:00:00,1,24376
28,"SO2",2019-09-27 02:00:00,1,24377
28,"SO2",2019-09-27 03:00:00,1,24378
28,"SO2",2019-09-27 04:00:00,1,24379
28,"SO2",2019-09-27 05:00:00,1,24380
28,"SO2",2019-09-27 06:00:00,1,24381
28,"SO2",2019-09-27 07:00:00,1,24382
28,"SO2",2019-09-27 08:00:00,1,24383
28,"SO2",2019-09-27 09:00:00,1,24384
28,"SO2",2019-09-27 10:00:00,1,24385
28,"SO2",2019-09-27 11:00:00,1,24386
28,"SO2",2019-09-27 12:00:00,1,24387
28,"SO2",2019-09-27 13:00:00,1,24388
28,"SO2",2019-09-27 14:00:00,1,24389
28,"SO2",2019-09-27 15:00:00,1,24390
28,"SO2",2019-09-27 16:00:00,1,24391
28,"SO2",2019-09-27 17:00:00,1,24392
28,"SO2",2019-09-27 18:00:00,1,24393
28,"SO2",2019-09-27 19:00:00,1,24394
28,"SO2",2019-09-27 20:00:00,1,24395
28,"SO2",2019-09-27 21:00:00,1,24396
28,"SO2",2019-09-27 22:00:00,1,24397
28,"SO2",2019-09-27 23:00:00,1,24398
28,"SO2",2019-09-28 00:00:00,1,24399
28,"SO2",2019-09-28 01:00:00,1,24400
28,"SO2",2019-09-28 02:00:00,1,24401
28,"SO2",2019-09-28 03:00:00,1,24402
28,"SO2",2019-09-28 04:00:00,1,24403
28,"SO2",2019-09-28 05:00:00,1,24404
28,"SO2",2019-09-28 06:00:00,1,24405
28,"SO2",2019-09-28 07:00:00,1,24406
28,"SO2",2019-09-28 08:00:00,1,24407
28,"SO2",2019-09-28 09:00:00,1,24408
28,"SO2",2019-09-28 10:00:00,1,24409
28,"SO2",2019-09-28 11:00:00,1,24410
28,"SO2",2019-09-28 12:00:00,1,24411
28,"SO2",2019-09-28 13:00:00,1,24412
28,"SO2",2019-09-28 14:00:00,1,24413
28,"SO2",2019-09-28 15:00:00,1,24414
28,"SO2",2019-09-28 16:00:00,1,24415
28,"SO2",2019-09-28 17:00:00,1,24416
28,"SO2",2019-09-28 18:00:00,1,24417
28,"SO2",2019-09-28 19:00:00,1,24418
28,"SO2",2019-09-28 20:00:00,1,24419
28,"SO2",2019-09-28 21:00:00,1,24420
28,"SO2",2019-09-28 22:00:00,1,24421
28,"SO2",2019-09-28 23:00:00,1,24422
28,"SO2",2019-09-29 00:00:00,1,24423
28,"SO2",2019-09-29 01:00:00,1,24424
28,"SO2",2019-09-29 02:00:00,1,24425
28,"SO2",2019-09-29 03:00:00,1,24426
28,"SO2",2019-09-29 04:00:00,1,24427
28,"SO2",2019-09-29 05:00:00,1,24428
28,"SO2",2019-09-29 06:00:00,1,24429
28,"SO2",2019-09-29 07:00:00,1,24430
28,"SO2",2019-09-29 08:00:00,1,24431
28,"SO2",2019-09-29 09:00:00,1,24432
28,"SO2",2019-09-29 10:00:00,1,24433
28,"SO2",2019-09-29 11:00:00,1,24434
28,"SO2",2019-09-29 12:00:00,1,24435
28,"SO2",2019-09-29 13:00:00,1,24436
28,"SO2",2019-09-29 14:00:00,1,24437
28,"SO2",2019-09-29 15:00:00,1,24438
28,"SO2",2019-09-29 16:00:00,1,24439
28,"SO2",2019-09-29 17:00:00,1,24440
28,"SO2",2019-09-29 18:00:00,1,24441
28,"SO2",2019-09-29 19:00:00,1,24442
28,"SO2",2019-09-29 20:00:00,1,24443
28,"SO2",2019-09-29 21:00:00,1,24444
28,"SO2",2019-09-29 22:00:00,1,24445
28,"SO2",2019-09-29 23:00:00,1,24446
28,"SO2",2019-09-30 00:00:00,1,24447
28,"SO2",2019-09-30 01:00:00,1,24448
28,"SO2",2019-09-30 02:00:00,1,24449
28,"SO2",2019-09-30 03:00:00,1,24450
28,"SO2",2019-09-30 04:00:00,1,24451
28,"SO2",2019-09-30 05:00:00,1,24452
28,"SO2",2019-09-30 06:00:00,1,24453
28,"SO2",2019-09-30 07:00:00,1,24454
28,"SO2",2019-09-30 08:00:00,1,24455
28,"SO2",2019-09-30 09:00:00,1,24456
28,"SO2",2019-09-30 10:00:00,1,24457
28,"SO2",2019-09-30 11:00:00,1,24458
28,"SO2",2019-09-30 12:00:00,1,24459
28,"SO2",2019-09-30 13:00:00,1,24460
28,"SO2",2019-09-30 14:00:00,1,24461
28,"SO2",2019-09-30 15:00:00,1,24462
28,"SO2",2019-09-30 16:00:00,1,24463
28,"SO2",2019-09-30 17:00:00,1,24464
28,"SO2",2019-09-30 18:00:00,1,24465
28,"SO2",2019-09-30 19:00:00,1,24466
28,"SO2",2019-09-30 20:00:00,1,24467
28,"SO2",2019-09-30 21:00:00,1,24468
28,"SO2",2019-09-30 22:00:00,1,24469
28,"SO2",2019-09-30 23:00:00,1,24470
28,"SO2",2019-10-01 00:00:00,1,24471
28,"SO2",2019-10-01 01:00:00,1,24472
28,"SO2",2019-10-01 02:00:00,1,24473
28,"SO2",2019-10-01 03:00:00,1,24474
28,"SO2",2019-10-01 04:00:00,1,24475
28,"SO2",2019-10-01 05:00:00,1,24476
28,"SO2",2019-10-01 06:00:00,1,24477
28,"SO2",2019-10-01 07:00:00,1,24478
28,"SO2",2019-10-01 08:00:00,1,24479
28,"SO2",2019-10-01 09:00:00,1,24480
28,"SO2",2019-10-01 10:00:00,1,24481
28,"SO2",2019-10-01 11:00:00,1,24482
28,"SO2",2019-10-01 12:00:00,1,24483
28,"SO2",2019-10-01 13:00:00,1,24484
28,"SO2",2019-10-01 14:00:00,1,24485
28,"SO2",2019-10-01 15:00:00,1,24486
28,"SO2",2019-10-01 16:00:00,1,24487
28,"SO2",2019-10-01 17:00:00,1,24488
28,"SO2",2019-10-01 18:00:00,1,24489
28,"SO2",2019-10-01 19:00:00,1,24490
28,"SO2",2019-10-01 20:00:00,1,24491
28,"SO2",2019-10-01 21:00:00,1,24492
28,"SO2",2019-10-01 22:00:00,1,24493
28,"SO2",2019-10-01 23:00:00,1,24494
28,"SO2",2019-10-02 00:00:00,1,24495
28,"SO2",2019-10-02 01:00:00,1,24496
28,"SO2",2019-10-02 02:00:00,1,24497
28,"SO2",2019-10-02 03:00:00,1,24498
28,"SO2",2019-10-02 04:00:00,1,24499
28,"SO2",2019-10-02 05:00:00,1,24500
28,"SO2",2019-10-02 06:00:00,1,24501
28,"SO2",2019-10-02 07:00:00,1,24502
28,"SO2",2019-10-02 08:00:00,1,24503
28,"SO2",2019-10-02 09:00:00,1,24504
28,"SO2",2019-10-02 10:00:00,1,24505
28,"SO2",2019-10-02 11:00:00,1,24506
28,"SO2",2019-10-02 12:00:00,1,24507
28,"SO2",2019-10-02 13:00:00,1,24508
28,"SO2",2019-10-02 14:00:00,1,24509
28,"SO2",2019-10-02 15:00:00,1,24510
28,"SO2",2019-10-02 16:00:00,1,24511
28,"SO2",2019-10-02 17:00:00,1,24512
28,"SO2",2019-10-02 18:00:00,1,24513
28,"SO2",2019-10-02 19:00:00,1,24514
28,"SO2",2019-10-02 20:00:00,1,24515
28,"SO2",2019-10-02 21:00:00,1,24516
28,"SO2",2019-10-02 22:00:00,1,24517
28,"SO2",2019-10-02 23:00:00,1,24518
